Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),3,4,5,2,4,6,4,1,1,4,7,0,41.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,4,5,2,4,7,4,1,1,4,7,0,42.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,4,3,2,2,1,0,4,8,3,1,0,30.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,1,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,5,2,2,2,6,3,4,1,6,3,3,38.0
LESÃO CORPORAL DOLOSA,45,57,43,43,61,57,54,74,64,57,58,64,677.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,33,32,39,38,48,34,26,60,37,41,27,62,477.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,2,0,0,2,22,2,0,1,1,1,2,33.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),4,5,8,2,4,7,7,8,10,7,6,6,74.0
TOTAL DE ROUBO - OUTROS (1),98,101,149,135,168,152,84,154,94,100,97,119,1451.0
ROUBO DE VEÍCULO,66,50,75,60,69,51,42,52,50,54,38,52,659.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,10,16,31,31,27,25,22,14,13,10,15,22,236.0
FURTO - OUTROS,112,112,114,106,81,109,43,148,102,129,84,71,1211.0
FURTO DE VEÍCULO,37,15,17,26,22,14,11,31,19,33,27,14,266.0
