Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,0,4,2,2,1,1,0,3,2,16.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,0,4,2,2,1,1,0,3,2,16.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,1,2,2,4,0,1,2,3,2,1,20.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,3,0,0,2,0,0,1,4,1,1,3,16.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,46,59,50,60,59,53,63,42,67,65,64,70,698.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,23,20,22,22,26,23,26,21,16,22,17,25,263.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,1,0,0,1,2,2,0,3,0,0,10.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),6,4,4,3,3,9,5,11,4,11,3,4,67.0
ESTUPRO,1,0,1,0,0,2,1,1,0,2,2,0,10.0
ESTUPRO DE VULNERÁVEL,5,4,3,3,3,7,4,10,4,9,1,4,57.0
TOTAL DE ROUBO - OUTROS (1),133,104,114,121,122,96,133,152,142,154,139,134,1544.0
ROUBO - OUTROS,120,92,97,107,109,87,122,134,122,138,124,112,1364.0
ROUBO DE VEÍCULO,21,29,18,17,37,34,35,46,40,46,28,33,384.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,13,12,17,14,13,9,11,18,20,16,15,22,180.0
FURTO - OUTROS,168,163,147,194,193,178,209,200,196,214,214,168,2244.0
FURTO DE VEÍCULO,23,19,21,26,19,22,26,22,26,34,25,36,299.0
