Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,1,0,0,0,0,0,0,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,3,2,3,2,0,4,2,0,3,0,0,0,19.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,2,4,1,2,3,0,0,2,2,1,5,3,25.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,0,0,0,0,0,1,1,0,3.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,1,0,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ROUBO - OUTROS (1),3,0,4,3,4,4,12,14,10,8,5,3,70.0
ROUBO DE VEÍCULO,0,0,0,0,1,2,2,1,3,0,1,2,12.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,0,0,0,0,0,0,0,0,1,0,1.0
FURTO - OUTROS,103,137,140,133,170,162,146,162,169,197,131,107,1757.0
FURTO DE VEÍCULO,0,1,0,0,0,1,1,0,1,0,0,0,4.0
