Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,1,6,4,4,3,3,4,5,4,2,7,45.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,1,7,4,4,3,3,4,6,4,2,7,47.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,1,0,0,1,1,2,1,1,1,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,6,6,1,1,4,0,1,3,2,2,4,31.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,29,24,21,31,22,22,21,32,20,31,19,29,301.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,11,11,12,14,16,27,9,16,13,9,13,164.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,4,2,1,4,0,1,2,1,2,1,18.0
LATROCÍNIO,0,0,0,1,0,0,1,1,0,1,0,0,4.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,1,1,0,1,0,0,4.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,0,2,0,0,0,0,2.0
TOTAL DE ROUBO - OUTROS (1),82,75,80,51,85,65,69,66,75,78,71,79,876.0
ROUBO DE VEÍCULO,18,22,27,34,29,27,19,36,27,42,33,17,331.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,0,0,1,1,0,0,1,2,2,4,11.0
FURTO - OUTROS,76,94,80,77,94,92,94,91,94,114,115,93,1114.0
FURTO DE VEÍCULO,49,40,58,68,76,92,54,59,65,63,63,53,740.0
