Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,1,1,0,3,2,2,1,1,0,3,0,16.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,1,1,0,3,2,2,1,2,0,3,0,17.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,0,0,0,2,0,1,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,1,0,0,0,0,1,1,0,1,0,0,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,17,31,26,20,30,17,27,16,17,25,34,31,291.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,25,28,33,31,40,23,24,37,29,19,21,24,334.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,1,0,0,2,0,2,1,2,3,1,14.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,1,0,1,4,2,0,0,0,0,1,1,10.0
TOTAL DE ROUBO - OUTROS (1),99,66,91,82,85,88,91,112,90,92,74,90,1.06
ROUBO DE VEÍCULO,22,29,34,36,38,20,19,29,32,23,27,24,333.0
ROUBO A BANCO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
ROUBO DE CARGA,5,1,3,3,3,7,4,6,7,10,1,2,52.0
FURTO - OUTROS,118,129,136,81,109,107,96,90,117,123,110,169,1.385
FURTO DE VEÍCULO,23,19,25,10,23,21,25,16,18,21,29,24,254.0
