Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,2,1,4,5.0,3,1,0,1,0,1,3,21.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,3,2,4,5.0,3,1,0,1,0,1,3,25.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,2,0,0,1.0,2,1,0,1,0,0,0,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0.0,0,0,0,0,1,0,0,1.0
TENTATIVA DE HOMICÍDIO,4,1,2,0,0.0,2,3,0,0,1,2,0,15.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,62,47,44,16,31.0,32,23,38,35,40,27,29,424.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,58,55,56,46,36.0,37,46,48,36,28,43,36,525.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0.0,1,0,0,1,0,0,1,3.0
LATROCÍNIO,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,1,0,1,0.0,0,0,0,0,1,1,2,6.0
TOTAL DE ROUBO - OUTROS (1),202,226,275,220,243.0,233,211,292,290,261,290,298,3041.0
ROUBO DE VEÍCULO,3,6,10,2,0.0,0,8,4,8,5,7,6,59.0
ROUBO A BANCO,0,0,1,0,0.0,1,2,1,0,0,1,0,6.0
ROUBO DE CARGA,3,4,1,9,5.0,5,5,1,5,4,5,3,50.0
FURTO - OUTROS,989,856,774,697,1017.0,611,773,855,812,600,592,617,9193.0
FURTO DE VEÍCULO,23,18,23,21,12.0,22,19,21,12,15,10,12,208.0
