Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,1,3,5,2,3,6,9,2,7,6,7,53.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,1,3,5,2,3,6,9,2,7,6,7,53.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,2,1,1,1,0,0,0,2,3,11.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,1,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,2,2,7,3,3,4,6,4,3,6,5,4,49.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,20,25,26,27,24,24,25,26,27,22,34,37,317.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,25,14,22,22,16,24,23,1,0,0,30,29,206.0
LESÃO CORPORAL CULPOSA - OUTRAS,5,11,3,4,1,0,3,17,34,30,1,0,109.0
LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,0,1,1,0,0,0,2.0
TOTAL DE ROUBO - OUTROS (1),267,232,298,352,285,222,299,224,199,276,228,265,3.147
ROUBO DE VEÍCULO,3,13,7,13,10,4,8,7,11,13,5,13,107.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,1,0,0,0,0,0,1,4,6,7,12,32.0
FURTO - OUTROS,595,507,566,610,589,563,658,564,458,775,689,857,7.431
FURTO DE VEÍCULO,14,17,35,35,22,18,27,14,31,33,31,22,299.0
