Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,2.0,2.0,5.0,3,0,0,2,2.0,7.0,3.0,26.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,2.0,2.0,5.0,3,0,0,2,2.0,7.0,3.0,26.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,2,0.0,1.0,0.0,0,1,1,1,4.0,0.0,1.0,12.0
HOMICÍDIO CULPOSO OUTROS,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
TENTATIVA DE HOMICÍDIO,0,1,0.0,3.0,2.0,0,1,1,1,4.0,3.0,3.0,19.0
LESÃO CORPORAL DOLOSA,42,35,34.0,35.0,35.0,26,40,28,49,42.0,31.0,21.0,418.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,39,38,37.0,25.0,51.0,25,27,25,29,38.0,23.0,34.0,391.0
LESÃO CORPORAL CULPOSA - OUTRAS,3,1,1.0,2.0,3.0,6,0,0,1,0.0,3.0,0.0,20.0
LATROCÍNIO,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0
TOTAL DE ESTUPRO (4),2,0,3.0,0.0,2.0,2,1,1,2,1.0,2.0,2.0,18.0
TOTAL DE ROUBO - OUTROS (1),250,196,260.0,242.0,300.0,272,339,268,236,293.0,262.0,244.0,3162.0
ROUBO DE VEÍCULO,10,3,9.0,7.0,5.0,8,11,12,4,8.0,7.0,8.0,92.0
ROUBO A BANCO,1,0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,2.0
ROUBO DE CARGA,11,7,8.0,6.0,4.0,3,9,5,4,2.0,14.0,10.0,83.0
FURTO - OUTROS,662,884,1104.0,1536.0,1152.0,849,925,897,829,1057.0,1061.0,1089.0,12045.0
FURTO DE VEÍCULO,9,11,35.0,16.0,16.0,18,19,18,12,11.0,11.0,15.0,191.0
