Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,1,2,0,0,0,0,1,1,1,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,1,2,0,0,0,0,1,1,1,7
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,0,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,0,0,0,0,0,0,0,0,1
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,0,0,0,0,0,0,0,1
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,2,1,0,0,1,2,0,3,1,2,5,17
LESÃO CORPORAL DOLOSA,19,42,38,42,28,35,27,43,38,34,36,29,411
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,14,13,16,11,17,18,11,22,18,11,10,168
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,2,0,0,2,0,1,0,0,0,7
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),3,3,4,4,2,8,0,2,2,4,1,1,34
TOTAL DE ROUBO - OUTROS (1),45,51,73,78,68,55,49,75,73,51,60,43,721
ROUBO DE VEÍCULO,29,28,44,31,49,38,33,34,28,42,20,15,391
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,4,4,3,3,9,0,2,3,1,2,4,6,41
FURTO - OUTROS,52,66,71,67,60,48,59,70,95,61,59,109,817
FURTO DE VEÍCULO,9,11,13,25,31,15,12,21,15,18,10,13,193
