Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,2,1,0,0,1,2,1,0,1,0,9
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,2,1,0,0,1,2,1,0,1,0,9
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,1,0,0,0,0,0,2,0,1,5
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,1,0,2,0,1,0,1,0,0,0,0,5
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,17,21,27,21,30,25,16,18,19,17,17,13,241
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,19,18,16,20,20,15,15,24,12,18,10,7,194
LESÃO CORPORAL CULPOSA - OUTRAS,0,2,0,0,0,1,3,0,0,1,0,1,8
LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,0,1,1,0,0,1,3
TOTAL DE ROUBO - OUTROS (1),52,42,63,62,82,65,72,83,90,79,64,95,849
ROUBO DE VEÍCULO,25,32,27,29,26,26,28,34,31,43,39,17,357
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,1,1,2,4,6,3,1,2,2,3,10,6,41
FURTO - OUTROS,36,43,45,57,53,41,34,29,43,36,36,48,501
FURTO DE VEÍCULO,20,11,17,18,8,28,21,15,19,17,12,12,198
