Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,1,2,0,1,1,0,0,1,0,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,1,2,0,1,1,0,0,1,0,7
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,1,1,0,2,1,0,0,2,1,2,0,10
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,25,20,36,24,25,37,30,27,30,28,18,24,324
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,5,7,4,5,8,6,10,4,1,12,5,5,72
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,0,1,1,0,0,0,0,1,1,0,6
LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1
TOTAL DE ESTUPRO (4),1,3,5,0,1,2,0,1,5,1,0,0,19
ESTUPRO,0,0,2,0,0,0,0,0,1,0,0,0,3
ESTUPRO DE VULNERÁVEL,1,3,3,0,1,2,0,1,4,1,0,0,16
TOTAL DE ROUBO - OUTROS (1),32,39,53,34,34,28,48,49,42,56,44,32,491
ROUBO - OUTROS,32,38,52,34,34,28,47,49,41,56,44,32,487
ROUBO DE VEÍCULO,11,14,18,12,14,9,11,6,13,7,7,14,136
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,1,1,0,0,0,1,0,1,0,0,0,4
FURTO - OUTROS,52,43,92,63,94,58,63,83,80,60,68,45,801
FURTO DE VEÍCULO,19,11,26,31,31,20,33,24,24,22,18,19,278
