Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,0,0,2,3,0,2,2,1,0,3,0,15
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,0,0,4,4,0,2,2,1,1,1,3,21
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,1,0,0,1,3
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,1,0,2,3,0,1,0,2,0,1,1,11
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,31,33,34,27,32,31,28,19,20,18,21,21,315
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,14,14,26,17,11,0,10,15,11,19,16,12,165
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,1,0,16,0,0,0,0,0,0,18
LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,0,1
TOTAL DE ESTUPRO (4),0,2,1,3,0,1,0,1,0,1,1,0,10
TOTAL DE ROUBO - OUTROS (1),47,27,48,47,41,54,33,68,64,53,51,44,577
ROUBO DE VEÍCULO,12,20,22,30,15,24,17,21,23,24,16,12,236
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,1,1,3,1,0,0,1,3,3,1,1,15
FURTO - OUTROS,29,37,42,46,49,44,34,40,42,33,51,41,488
FURTO DE VEÍCULO,12,16,21,22,24,19,13,15,18,25,14,10,209
