Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,1,1,0,1,0,1,1,3,0,9
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,1,1,0,1,0,1,1,3,0,9
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,0,0,0,0,1,1,1,4
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,1,1,1,0,1,2,2,1,1,0,0,10
LESÃO CORPORAL DOLOSA,20,28,17,37,40,29,32,36,44,42,41,39,405
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,6,8,11,11,10,9,17,14,7,8,17,125
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,1,0,0,0,0,0,0,1
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),1,2,2,2,1,3,1,2,3,2,2,1,22
TOTAL DE ROUBO - OUTROS (1),69,70,53,68,70,46,60,77,66,70,47,50,746
ROUBO DE VEÍCULO,30,37,32,27,29,34,19,20,27,37,26,33,351
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,7,3,5,4,2,2,2,1,9,16,4,4,59
FURTO - OUTROS,60,57,60,62,79,66,50,78,77,69,73,50,781
FURTO DE VEÍCULO,21,18,8,22,8,18,15,12,16,11,16,6,171
