Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,1,1,1,0,0,1,0,0,1,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,1,1,1,0,0,1,0,0,1,6.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,0,0,0,0,1,1,1,0,0,0,1,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,0,3,2,1,0,1,0,0,0,0,8.0
LESÃO CORPORAL DOLOSA,46,39,32,39,34,30,36,38,28,32,31,35,420.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,34,26,47,26,27,27,29,38,29,25,35,27,370.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,0,0,1,0,0,1,0,0,0,3.0
LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),2,4,1,3,3,1,2,4,1,5,6,2,34.0
TOTAL DE ROUBO - OUTROS (1),147,143,142,142,112,123,148,148,144,146,126,92,1613.0
ROUBO DE VEÍCULO,29,29,27,37,23,31,31,30,30,33,35,20,355.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,5,6,5,8,4,3,3,1,2,0,0,1,38.0
FURTO - OUTROS,78,91,100,94,100,117,81,95,82,131,81,86,1136.0
FURTO DE VEÍCULO,42,28,44,25,36,31,37,40,44,34,40,24,425.0
