Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,2,0,1,0,0,1,0,0,0,4.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,2,0,1,0,0,1,0,0,0,4.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,1,1,1,0,0,0,0,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,0,0,0,1,1,0,0,0,1,1,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,36,37,33,32,27,32,27,38,34,26,29,43,394.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,8,9,20,11,12,18,13,11,14,13,18,154.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,1,2,1,1,0,3,2,0,0,2,13.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2,1,2,2,3,2,0,4,3,3,6,2,30.0
ESTUPRO,1,1,1,1,1,1,0,0,0,1,3,0,10.0
ESTUPRO DE VULNERÁVEL,1,0,1,1,2,1,0,4,3,2,3,2,20.0
TOTAL DE ROUBO - OUTROS (1),96,70,70,80,78,71,78,72,76,64,69,83,907.0
ROUBO - OUTROS,96,70,69,79,77,71,77,72,76,64,69,83,903.0
ROUBO DE VEÍCULO,10,3,9,5,3,2,6,4,3,5,7,3,60.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,1,1,1,0,1,0,0,0,0,0,4.0
FURTO - OUTROS,198,175,202,259,237,229,240,257,224,224,217,242,2704.0
FURTO DE VEÍCULO,33,23,29,24,33,21,37,30,23,18,18,26,315.0
