Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,2,0,2,0,0,2,0,1,0,1,1,11.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,2,0,2,0,0,2,0,1,0,1,1,11.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,1,0,2,0,0,0,0,1,0,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,2,0,1,1,2,0,1,3,1,1,1,14.0
LESÃO CORPORAL DOLOSA,33,47,46,25,35,32,25,31,34,33,24,30,395.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,30,19,23,29,24,22,24,28,22,41,25,28,315.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,1,1,0,3,0,1,3,4,3,18.0
LATROCÍNIO,0,0,1,0,0,0,1,0,0,1,0,1,4.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,0,0,1,0,0,1,0,1,4.0
TOTAL DE ESTUPRO (4),2,4,3,3,2,3,2,3,4,1,5,7,39.0
TOTAL DE ROUBO - OUTROS (1),128,99,108,111,147,179,157,145,133,129,123,110,1.569
ROUBO DE VEÍCULO,50,54,60,66,58,80,76,79,80,68,88,95,854.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,0,2,1,3,10,4,7,9,6,1,9,53.0
FURTO - OUTROS,166,169,167,177,155,153,127,165,149,164,153,157,1.902
FURTO DE VEÍCULO,50,48,49,17,39,31,44,47,38,49,55,51,518.0
