Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,1,2,0,2,0,3,2,1,0,12.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,1,2,0,2,0,6,2,1,0,15.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,5,0,0,0,0,0,0,0,0,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,2,0,0,0,1,1,0,1,1,1,8.0
LESÃO CORPORAL DOLOSA,39,28,31,37,36,37,32,28,38,26,33,45,410.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,14,26,26,20,27,30,16,33,23,24,14,25,278.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,1,1,1,1,0,2,3,4,13.0
LATROCÍNIO,0,2,0,0,0,0,0,0,0,1,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,2,0,0,0,0,0,0,0,1,0,0,3.0
TOTAL DE ESTUPRO (4),0,3,0,2,3,1,1,4,1,2,4,3,24.0
TOTAL DE ROUBO - OUTROS (1),98,200,188,176,185,176,152,129,109,149,150,144,1.856
ROUBO DE VEÍCULO,98,100,88,108,73,88,73,63,52,57,62,88,950.0
ROUBO A BANCO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
ROUBO DE CARGA,6,9,10,5,6,6,8,10,4,8,8,10,90.0
FURTO - OUTROS,182,141,136,137,149,162,117,135,122,126,109,152,1.668
FURTO DE VEÍCULO,49,38,36,38,52,34,33,50,41,52,39,28,490.0
