Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,2,1,4,3,0,0,0,1,3,4,1,20.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,3,2,4,4,0,0,1,1,4,4,0,24.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,1,1,1,1,2,0,0,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,1,1,2,4,2,2,2,1,1,1,1,19.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,22,33,40,37,19,26,34,32,29,34,30,27,363.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,22,14,28,23,18,36,31,36,32,29,24,28,321.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,2,0,0,0,0,0,2.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,1,0,0,1,0,2.0
TOTAL DE ESTUPRO (4),1,0,0,0,2,0,0,1,1,2,1,0,8.0
TOTAL DE ROUBO - OUTROS (1),80,80,114,106,80,116,103,87,78,102,107,87,1140.0
ROUBO DE VEÍCULO,35,37,20,35,38,50,35,45,40,41,36,31,443.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,0,1,0,0,1,2,2,2,0,2,2,13.0
FURTO - OUTROS,86,72,103,102,91,107,97,95,84,101,110,108,1156.0
FURTO DE VEÍCULO,47,49,31,40,37,40,32,31,30,32,42,24,435.0
