Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,2,0,1,1,1,0,0,0,3,1,1,10.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,4,0,1,1,1,0,0,0,3,1,1,12.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,1,1,0,1,2,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,1,0,0,0,3,1,0,3,3,3,14.0
LESÃO CORPORAL DOLOSA,24,28,30,26,21,19,25,27,17,15,19,17,268.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,18,14,21,17,19,30,25,36,18,29,24,12,263.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,1,0,0,1,0,0,1,0,0,5.0
LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,1,1,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,1,1,3.0
TOTAL DE ESTUPRO (4),1,1,1,1,3,1,1,0,0,4,3,0,16.0
TOTAL DE ROUBO - OUTROS (1),77,74,88,85,109,101,71,93,71,72,94,94,1.029
ROUBO DE VEÍCULO,35,36,42,28,52,32,46,30,43,50,41,50,485.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,3,0,1,2,1,1,0,3,1,0,4,17.0
FURTO - OUTROS,54,92,97,95,96,90,95,106,88,93,83,84,1.073
FURTO DE VEÍCULO,17,18,20,25,31,41,36,53,33,47,46,36,403.0
