Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,3,1,1,1,2,0,2,3,2,0,3,19.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,3,1,1,1,2,0,2,3,2,0,3,19.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,0,2,2,0,1,1,0,1,0,1,1,11.0
HOMICÍDIO CULPOSO OUTROS,1,0,0,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,4,2,4,1,3,4,2,3,1,2,6,33.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,69,65,80,80,84,78,84,80,81,91,71,86,949.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,30,33,25,28,33,40,43,28,30,30,26,30,376.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,0,0,0,2,0,0,0,3,2,0,0,9.0
LATROCÍNIO,0,0,0,0,0,0,1,0,1,0,0,1,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,0,1,0,0,1,3.0
TOTAL DE ESTUPRO (4),7,8,4,13,3,7,10,6,8,16,7,7,96.0
ESTUPRO,1,3,1,2,1,1,2,2,1,6,1,0,21.0
ESTUPRO DE VULNERÁVEL,6,5,3,11,2,6,8,4,7,10,6,7,75.0
TOTAL DE ROUBO - OUTROS (1),330,328,371,357,381,383,347,274,356,369,322,298,4.116
ROUBO - OUTROS,329,322,365,355,374,374,342,272,340,356,311,286,4.026
ROUBO DE VEÍCULO,23,23,40,27,48,33,38,32,20,35,29,35,383.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,6,6,2,7,9,5,2,16,13,11,12,90.0
FURTO - OUTROS,206,240,309,275,282,205,217,222,239,193,217,214,2.819
FURTO DE VEÍCULO,26,34,22,21,27,34,28,40,40,47,45,49,413.0
