Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,5,4,4,5,6,3,3,4,1,5,3,47.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,6,5,4,5,6,3,4,5,1,6,3,52.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,1,1,2,1,1,3,0,10.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,2,1,0,0,0,3.0
TENTATIVA DE HOMICÍDIO,2,7,5,3,3,3,3,4,1,3,3,8,45.0
LESÃO CORPORAL DOLOSA,46,45,51,48,37,36,49,38,52,69,48,77,596.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,13,28,20,18,25,22,24,19,25,20,21,248.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,0,0,0,0,0,1,0,0,2.0
LATROCÍNIO,0,0,0,0,0,0,0,1,0,0,1,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,1,0,0,1,0,2.0
TOTAL DE ESTUPRO (4),9,10,8,5,8,6,6,9,8,5,6,6,86.0
TOTAL DE ROUBO - OUTROS (1),150,125,186,129,145,164,242,212,189,269,148,201,2160.0
ROUBO DE VEÍCULO,40,34,35,29,32,47,42,28,34,51,42,69,483.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,14,4,8,7,11,9,9,8,13,17,12,12,124.0
FURTO - OUTROS,65,130,92,147,129,202,168,126,126,188,115,199,1687.0
FURTO DE VEÍCULO,21,16,21,18,28,26,31,42,53,44,44,35,379.0
