Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,2,0,1,1,1,0,2,0,3,3,15.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,2,0,1,1,3,0,3,0,3,5,20.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,1,0,0,1,1,1,0,0,1,6.0
HOMICÍDIO CULPOSO OUTROS,0,1,0,0,0,0,0,0,0,0,1,0,2.0
TENTATIVA DE HOMICÍDIO,0,2,0,1,6,1,0,0,1,2,5,3,21.0
LESÃO CORPORAL SEGUIDA DE MORTE,1,0,0,0,0,0,0,0,0,0,0,0,1.0
LESÃO CORPORAL DOLOSA,63,89,85,84,78,67,58,58,94,83,104,73,936.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,18,15,18,27,22,26,18,32,29,28,29,25,287.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,1,0,0,0,1,5,0,0,8.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,1,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,1,2.0
TOTAL DE ESTUPRO (4),7,8,9,5,7,8,10,10,10,9,12,8,103.0
ESTUPRO,0,3,1,1,2,2,3,1,3,1,0,1,18.0
ESTUPRO DE VULNERÁVEL,7,5,8,4,5,6,7,9,7,8,12,7,85.0
TOTAL DE ROUBO - OUTROS (1),400,364,444,450,487,431,420,422,374,404,377,353,4.926
ROUBO - OUTROS,395,358,428,438,478,424,415,417,368,401,373,345,4.84
ROUBO DE VEÍCULO,24,29,53,37,47,36,43,32,38,42,38,34,453.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,5,6,16,12,9,7,5,5,6,3,4,8,86.0
FURTO - OUTROS,182,138,176,195,201,212,206,202,241,252,262,253,2.52
FURTO DE VEÍCULO,42,34,42,40,20,34,42,35,26,35,31,44,425.0
