Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,2,1,3,1,1,2,2,2,1,1,4,22.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,2,1,3,5,1,2,2,2,1,1,4,26.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,0,1,1,2,3,0,2,0,0,2,1,14.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,2,2,4,0,0,2,0,5,3,2,21.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,72,54,82,52,38,59,64,54,63,72,68,88,766.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,31,19,23,22,27,32,36,37,22,27,20,21,317.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,0,0,0,1,1,0,0,0,2,6.0
LATROCÍNIO,0,0,0,0,1,1,0,0,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,1,0,0,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),9,8,6,5,9,8,5,2,10,11,7,6,86.0
ESTUPRO,1,1,2,0,3,2,1,1,2,0,3,3,19.0
ESTUPRO DE VULNERÁVEL,8,7,4,5,6,6,4,1,8,11,4,3,67.0
TOTAL DE ROUBO - OUTROS (1),416,290,361,407,390,332,311,308,291,354,353,345,4.158
ROUBO - OUTROS,396,267,331,393,356,311,285,286,267,333,316,326,3.867
ROUBO DE VEÍCULO,51,49,51,62,49,32,44,48,49,57,51,41,584.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,20,23,30,14,34,21,26,22,24,21,37,19,291.0
FURTO - OUTROS,155,137,154,154,137,131,149,147,120,148,143,140,1.715
FURTO DE VEÍCULO,28,22,45,34,36,24,40,42,41,42,43,31,428.0
