Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),6,4,4,3,5,6,3,6,2,0,4,5,48.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),6,4,5,3,5,6,3,6,2,0,5,5,50.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,1,0,0,0,1,4,0,0,1,0,8.0
HOMICÍDIO CULPOSO OUTROS,1,0,0,0,0,0,0,0,0,0,1,0,2.0
TENTATIVA DE HOMICÍDIO,6,5,12,4,4,2,4,5,2,7,3,5,59.0
LESÃO CORPORAL DOLOSA,42,70,57,50,75,59,65,76,62,52,75,75,758.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,40,16,24,35,29,24,30,40,18,37,28,43,364.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,0,2,0,1,1,1,0,2,8.0
LATROCÍNIO,0,0,1,0,1,1,0,1,1,0,0,0,5.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,1,1,0,1,1,0,0,0,5.0
TOTAL DE ESTUPRO (4),4,9,9,6,10,6,4,6,4,8,11,12,89.0
TOTAL DE ROUBO - OUTROS (1),236,329,286,324,266,291,245,262,282,236,240,318,3.315
ROUBO DE VEÍCULO,55,79,85,73,57,74,59,70,64,59,68,85,828.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,8,8,9,4,1,2,4,3,12,6,14,9,80.0
FURTO - OUTROS,150,111,104,133,130,159,158,103,168,135,134,122,1.607
FURTO DE VEÍCULO,35,31,27,24,31,50,31,38,49,36,46,45,443.0
