Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,2,1,2,1,2,1,0,3,0,3,4,21.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,2,1,2,1,3,1,0,3,0,3,4,22.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,0,0,2,2,0,0,0,2,0,1,1,10.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,5,1,3,3,4,5,2,3,5,2,2,0,35.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,89,96,109,84,89,74,102,86,92,69,83,98,1071.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,36,25,31,33,22,38,27,34,24,27,26,27,350.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,0,3,0,2,0,0,0,0,2,8.0
LATROCÍNIO,0,0,0,0,0,0,0,1,1,0,0,1,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,1,1,0,0,1,3.0
TOTAL DE ESTUPRO (4),14,10,6,9,8,8,9,12,7,11,5,15,114.0
ESTUPRO,4,5,1,2,2,1,1,2,1,3,1,3,26.0
ESTUPRO DE VULNERÁVEL,10,5,5,7,6,7,8,10,6,8,4,12,88.0
TOTAL DE ROUBO - OUTROS (1),279,260,298,295,346,313,360,438,336,400,324,315,3964.0
ROUBO - OUTROS,269,251,291,286,338,304,351,421,325,386,311,303,3836.0
ROUBO DE VEÍCULO,35,42,34,25,36,22,33,33,30,39,29,38,396.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,10,9,7,9,8,9,9,17,11,14,13,12,128.0
FURTO - OUTROS,236,252,237,228,257,227,206,273,246,252,241,262,2917.0
FURTO DE VEÍCULO,38,36,43,39,33,34,33,44,34,42,37,47,460.0
