Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),3,1,1,4,0,1,2,2,3,2,1,4,24.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,1,1,4,0,1,2,3,3,3,1,4,26.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,0,0,0,2,0,1,1,1,0,1,1,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,2,0,4,1,2,2,1,3,7,2,2,29.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,1,0,0,0,0,1,0,0,2.0
LESÃO CORPORAL DOLOSA,68,63,89,58,60,47,61,53,68,70,67,56,760.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,17,15,13,9,20,28,14,11,21,17,15,16,196.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,1,1,1,1,0,0,0,1,1,0,7.0
LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,1,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,1,2.0
TOTAL DE ESTUPRO (4),8,5,8,7,6,6,6,7,8,6,12,4,83.0
ESTUPRO,4,1,0,2,0,2,3,1,0,1,3,0,17.0
ESTUPRO DE VULNERÁVEL,4,4,8,5,6,4,3,6,8,5,9,4,66.0
TOTAL DE ROUBO - OUTROS (1),439,372,437,489,466,504,417,404,405,417,384,478,5.212
ROUBO - OUTROS,422,363,428,479,452,499,404,396,391,403,372,463,5.072
ROUBO DE VEÍCULO,32,34,44,30,32,37,35,30,35,53,61,45,468.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,17,9,9,10,14,5,13,8,14,14,12,15,140.0
FURTO - OUTROS,177,182,211,251,205,171,195,204,190,189,188,154,2.317
FURTO DE VEÍCULO,33,36,51,33,25,24,30,33,26,20,33,40,384.0
