Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,5,1,3,3,4,1,2,5,1,2,4,33.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,5,1,3,3,4,1,2,5,1,3,4,35.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,3,0,1,0,2,0,0,2,0,1,2,11.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,4,1,7,4,2,2,1,3,2,6,4,3,39.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,67,59,67,68,49,46,38,75,71,64,55,62,721.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,39,23,32,41,27,27,31,37,41,22,24,29,373.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,1,0,1,1,0,0,0,0,0,4.0
LATROCÍNIO,1,0,1,1,0,0,1,0,0,1,2,0,7.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,1,1,0,0,1,0,0,1,2,0,7.0
TOTAL DE ESTUPRO (4),6,6,5,4,6,5,6,9,7,10,5,5,74.0
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,0,6,7,4,3,20.0
TOTAL DE ROUBO - OUTROS (1),340,301,373,292,267,239,333,298,343,359,425,412,3.982
ROUBO DE VEÍCULO,44,44,45,44,47,39,47,44,52,47,42,71,566.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,9,11,15,19,15,11,13,11,8,16,28,31,187.0
FURTO - OUTROS,150,133,141,133,141,144,172,178,149,142,182,137,1.802
FURTO DE VEÍCULO,29,37,34,30,42,38,36,26,29,27,34,35,397.0
