Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,0,4,2,2,3,3,2,5,1,1,1,28.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,0,4,2,2,3,3,2,6,1,1,1,29.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,2,1,0,1,1,2,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,4,4,1,3,1,1,3,1,5,4,4,1,32.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,1,0,0,0,0,0,0,0,0,0,0,1.0
LESÃO CORPORAL DOLOSA,73,65,69,100,57,71,77,86,71,82,76,65,892.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,26,30,22,30,30,33,44,30,29,35,29,27,365.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,3,0,1,0,3,0,0,3,1,13.0
LATROCÍNIO,1,0,0,0,1,0,0,0,0,1,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,1,0,0,0,0,1,0,0,3.0
TOTAL DE ESTUPRO (4),7,8,14,10,7,4,11,9,11,6,12,5,104.0
ESTUPRO,2,1,4,1,0,1,3,1,2,2,2,1,20.0
ESTUPRO DE VULNERÁVEL,5,7,10,9,7,3,8,8,9,4,10,4,84.0
TOTAL DE ROUBO - OUTROS (1),345,294,320,331,403,424,378,370,344,372,339,387,4.307
ROUBO - OUTROS,323,276,308,320,386,418,358,340,319,334,317,362,4.061
ROUBO DE VEÍCULO,33,28,25,28,39,41,24,29,29,48,30,27,381.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,22,18,12,11,17,6,20,30,25,38,22,25,246.0
FURTO - OUTROS,152,138,168,153,149,140,176,167,161,153,148,141,1.846
FURTO DE VEÍCULO,27,28,22,13,24,23,38,20,31,29,24,38,317.0
