Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,0,1,0,0,0,0,0,0,0,0,3.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,2,0,1,0,0,0,0,0,0,0,0,4.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO OUTROS,0,1,0,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,0,2,0,0,1,0,2,0,0,2,1,8.0
LESÃO CORPORAL DOLOSA,24,23,29,28,29,21,21,23,37,23,28,26,312.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,18,31,35,25,26,27,20,23,39,38,16,16,314.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,2,1,0,0,1,0,1,0,0,5.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,1,2,3,2,1,1,1,2,0,2,1,17.0
ESTUPRO,...,...,...,...,...,...,...,...,...,...,...,...,2.0
TOTAL DE ROUBO - OUTROS (1),152,196,164,176,112,145,179,120,162,162,198,172,1938.0
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,195.0
ROUBO DE VEÍCULO,24,20,17,18,24,23,29,33,31,46,52,28,345.0
ROUBO A BANCO,1,0,1,0,0,0,0,0,0,0,0,0,2.0
ROUBO DE CARGA,6,2,2,3,4,0,2,3,4,4,3,0,33.0
FURTO - OUTROS,307,381,437,446,366,435,482,467,502,572,580,869,5844.0
FURTO DE VEÍCULO,93,92,108,96,82,102,114,95,99,109,110,67,1167.0
