Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,1,1,0,0,1,1,0,1,1,0,0,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,1,1,0,0,1,1,0,1,1,0,0,8.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,1,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,1,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,2,1,0,0,0,0,0,1,0,0,2,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,2,0,0,1,0,0,0,3.0
TENTATIVA DE HOMICÍDIO,2,0,0,1,0,1,3,1,0,0,0,2,10.0
LESÃO CORPORAL DOLOSA,26,42,37,18,22,24,29,44,32,21,21,22,338.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,18,28,24,14,17,21,19,22,23,29,16,241.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,5,7,23,11,7,0,9,12,15,17,106.0
LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),3,4,1,3,1,1,1,1,4,2,0,1,22.0
TOTAL DE ROUBO - OUTROS (1),126,122,123,116,123,124,97,147,120,132,110,109,1.449
ROUBO DE VEÍCULO,77,67,77,49,64,44,57,55,49,43,44,50,676.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,14,11,7,6,10,8,7,13,14,6,8,4,108.0
FURTO - OUTROS,131,104,116,118,117,125,66,104,92,95,95,94,1.257
FURTO DE VEÍCULO,88,100,82,72,76,72,71,60,74,91,65,40,891.0
