Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,1,0,0,0,0,1,2.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,1,0,0,0,0,1,2.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,2,1,1,0,0,1,0,0,1,0,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,1,1,1,0,1,0,0,1,1,2,9.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,36,34,30,27,22,22,30,46,21,38,30,22,358.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,12,22,13,22,11,13,15,14,13,14,12,20,181.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,1,0,0,0,2,0,0,0,0,4.0
LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,0,1,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,0,1,2.0
TOTAL DE ESTUPRO (4),3,1,7,3,2,3,6,5,5,1,4,1,41.0
ESTUPRO,1,0,1,1,2,1,3,0,0,0,1,0,10.0
ESTUPRO DE VULNERÁVEL,2,1,6,2,0,2,3,5,5,1,3,1,31.0
TOTAL DE ROUBO - OUTROS (1),83,70,81,107,75,81,86,76,82,87,88,78,994.0
ROUBO - OUTROS,72,62,73,100,64,73,76,69,78,74,80,74,895.0
ROUBO DE VEÍCULO,15,18,28,24,19,21,24,29,19,29,38,28,292.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,11,8,8,7,11,8,10,7,4,13,8,4,99.0
FURTO - OUTROS,83,89,141,141,144,118,111,129,108,119,127,90,1.4
FURTO DE VEÍCULO,45,55,79,63,38,48,74,69,42,44,43,46,646.0
