Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,3,2,0,1,1,2,0,0,2,0,2,14.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,3,2,0,1,1,2,0,0,2,0,2,14.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,0,3,1,1,1,1,2,0,1,1,13.0
HOMICÍDIO CULPOSO OUTROS,1,0,0,0,0,0,0,0,0,0,0,1,2.0
TENTATIVA DE HOMICÍDIO,1,3,1,2,1,3,0,0,1,2,1,1,16.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,15,16,11,18,7,22,16,15,15,21,23,14,193.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,28,27,17,12,18,18,17,18,16,25,20,31,247.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,1,1,3,2,2,2,11,2,3,1,0,30.0
LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),1,2,1,0,0,0,0,1,2,1,1,0,9.0
TOTAL DE ROUBO - OUTROS (1),96,85,101,106,121,99,99,126,113,85,91,77,1199.0
ROUBO DE VEÍCULO,61,45,43,56,45,74,38,62,62,44,54,54,638.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,10,12,13,14,18,14,10,6,12,19,13,10,151.0
FURTO - OUTROS,79,90,88,192,117,119,128,92,112,116,104,132,1369.0
FURTO DE VEÍCULO,39,34,29,50,51,76,57,51,40,49,32,34,542.0
