Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,1,0,0,0,0,0,0,1,0,2.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,1,0,0,0,0,0,0,1,0,2.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,1,0,0,0,0,0,0,0,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,0,0,1,1,0,0,2.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,11,15,16,12,5,9,13,18,19,16,20,11,165.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,4,9,8,10,9,11,3,2,9,7,8,89.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,1,2,2,1,1,1,0,1,1,1,12.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,0,2,1,0,1,1,5.0
ESTUPRO,0,0,0,0,0,0,0,1,0,0,0,0,1.0
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,1,1,0,1,1,4.0
TOTAL DE ROUBO - OUTROS (1),62,42,68,49,64,47,40,54,49,64,62,29,630.0
ROUBO - OUTROS,61,40,68,48,62,46,39,51,46,57,60,29,607.0
ROUBO DE VEÍCULO,7,11,7,8,8,8,8,8,5,7,8,9,94.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,2,0,1,2,1,1,3,3,7,2,0,23.0
FURTO - OUTROS,109,101,119,122,159,128,123,158,137,130,115,166,1567.0
FURTO DE VEÍCULO,20,36,37,28,42,22,26,33,22,34,35,18,353.0
