Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,2,1,0,1,1,2,2,2,1,0,12
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,1,0,1
TENTATIVA DE HOMICÍDIO,0,2,0,0,0,0,1,2,2,1,0,1,9
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,8,11,9,4,10,14,4,8,16,8,8,14,114
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,11,8,17,10,17,16,7,21,22,17,19,178
LESÃO CORPORAL CULPOSA - OUTRAS,0,2,0,0,0,0,0,0,1,0,0,0,3
LATROCÍNIO,0,0,0,0,0,0,1,0,0,1,0,0,2
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,0,0,1,0,0,2
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,0,1,0,1,1,0,3
TOTAL DE ROUBO - OUTROS (1),59,62,61,61,69,51,64,66,71,75,72,51,762
ROUBO DE VEÍCULO,14,18,16,15,21,14,14,13,16,15,13,14,183
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,2,0,0,0,0,0,0,0,0,1,0,3
FURTO - OUTROS,91,55,78,68,80,78,70,77,86,82,71,84,920
FURTO DE VEÍCULO,46,57,45,49,45,50,43,61,49,64,63,27,599
