Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,0,0,0,0,0,0,0,1,1,0,0,4
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,0,0,0,0,0,0,0,0,0,1
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,1,0,0,0,1,0,0,1,1,0,0,6
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,0,0,2,0,2,0,3,0,1,1,0,10
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,14,22,18,16,19,18,13,7,20,13,17,10,187
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,10,18,19,26,19,14,14,19,16,14,23,202
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,2,1,1,0,1,2,0,0,0,1,9
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,0,0,0,1,1,0,2
TOTAL DE ROUBO - OUTROS (1),61,63,58,59,64,63,51,56,63,50,58,45,691
ROUBO DE VEÍCULO,24,19,29,23,17,21,23,24,18,24,11,11,244
ROUBO A BANCO,0,2,0,0,0,0,0,0,0,0,0,0,2
ROUBO DE CARGA,0,2,0,4,1,2,0,1,1,0,1,3,15
FURTO - OUTROS,59,56,74,76,64,83,47,83,60,71,76,70,819
FURTO DE VEÍCULO,66,55,65,63,81,64,51,54,55,63,57,13,687
