Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,1,0,0,0,0,0,0,1,2.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,1,0,0,0,0,0,0,1,2.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,0,0,0,2,3,2,2,10.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,2,0,0,0,1,0,1,4.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,17,11,10,11,8,13,7,14,4,7,11,12,125.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,5,15,22,13,36,16,17,26,17,12,6,18,203.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,0,0,0,0,2,0,1,0,4.0
LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,0,0,1,0,0,0,0,0,0,0,0,1.0
TOTAL DE ROUBO - OUTROS (1),33,46,65,67,47,61,64,59,81,47,62,64,696.0
ROUBO DE VEÍCULO,12,8,22,19,6,13,22,15,13,20,14,18,182.0
ROUBO A BANCO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,1,1,0,4,1,2,3,4,5,3,1,4,29.0
FURTO - OUTROS,67,51,91,148,107,76,100,122,104,87,103,113,1169.0
FURTO DE VEÍCULO,27,36,62,76,57,52,57,50,65,103,63,41,689.0
