Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,0,0,0,1,1,0,0,0,3
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,0,0,0,1,1,0,0,0,3
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,0,0,0,0,0,0,1,2
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,1,0,1,0,0,1,3
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,14,16,22,13,10,11,21,33,24,17,25,19,225
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,20,23,22,22,32,17,12,27,28,22,25,26,276
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,1,0,0,2,1,1,0,0,5
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,0,1,0,0,0,0,0,0,0,0,0,1
TOTAL DE ROUBO - OUTROS (1),36,40,65,46,50,50,34,55,49,48,44,32,549
ROUBO DE VEÍCULO,15,13,17,16,17,11,11,24,29,12,23,12,200
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,1,0,0,1
ROUBO DE CARGA,2,1,4,2,2,4,0,0,0,1,3,1,20
FURTO - OUTROS,68,82,67,58,73,69,75,109,66,70,78,66,881
FURTO DE VEÍCULO,50,42,53,57,64,39,37,53,32,28,38,17,510
