Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,1,0,1,0,0,0,1,2,2,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,1,0,1,0,0,0,1,2,2,8.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,3,2,0,2,1,1,1,1,0,1,2,0,14.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,0,0,1,1,0,0,1,0,2,1,7.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,1,0,0,0,0,0,0,0,0,0,0,1.0
LESÃO CORPORAL DOLOSA,47,43,53,50,31,43,32,33,44,35,28,55,494.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,2,7,6,6,11,16,14,11,11,8,3,105.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,1,3,1,0,0,0,0,1,1,1,9.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),5,1,3,1,3,1,2,3,4,4,6,1,34.0
ESTUPRO,2,1,1,0,1,0,0,0,2,2,0,0,9.0
ESTUPRO DE VULNERÁVEL,3,0,2,1,2,1,2,3,2,2,6,1,25.0
TOTAL DE ROUBO - OUTROS (1),70,83,84,62,53,50,55,43,57,33,48,55,693.0
ROUBO - OUTROS,68,79,84,60,52,50,55,42,57,33,47,54,681.0
ROUBO DE VEÍCULO,3,8,10,3,5,3,5,3,3,3,5,4,55.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,4,0,2,1,0,0,1,0,0,1,1,12.0
FURTO - OUTROS,89,134,141,142,172,139,149,112,150,130,163,115,1636.0
FURTO DE VEÍCULO,28,32,18,23,28,27,17,27,24,30,15,21,290.0
