Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,1,0,1,1,1,0,0,1,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,1,0,1,1,1,0,0,1,6.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,1,0,2,0,1,0,0,0,0,1,0,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,1,0,0,0,0,0,0,1,0,0,2.0
TENTATIVA DE HOMICÍDIO,0,1,1,0,2,1,0,2,0,0,0,0,7.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,35,22,25,21,47,28,36,33,24,33,30,30,364.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,4,8,11,4,3,3,8,8,11,5,4,77.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,0,0,1,0,1,1,0,1,5.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,4,3,4,1,3,3,1,3,3,2,0,28.0
ESTUPRO,0,1,2,2,1,0,0,0,1,0,2,0,9.0
ESTUPRO DE VULNERÁVEL,1,3,1,2,0,3,3,1,2,3,0,0,19.0
TOTAL DE ROUBO - OUTROS (1),61,49,81,103,86,69,87,86,87,92,78,90,969.0
ROUBO - OUTROS,61,49,81,103,86,68,85,86,87,91,78,90,965.0
ROUBO DE VEÍCULO,8,4,5,5,5,9,5,5,6,7,7,5,71.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,0,0,0,1,2,0,0,1,0,0,4.0
FURTO - OUTROS,115,90,158,119,151,127,134,133,151,156,141,124,1.599
FURTO DE VEÍCULO,21,22,33,33,26,37,33,19,30,30,30,29,343.0
