Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,3,2,2,1,0,0,0,2,1,0,0,11.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,3,2,2,1,0,0,0,5,1,0,0,14.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,4,3,2,2,1,0,1,0,1,0,1,15.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,35,30,28,31,42,41,31,29,34,22,34,34,391.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,14,26,21,27,28,36,25,29,22,32,23,14,297.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,2,0,0,2.0
LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,1,0,0,1,1,0,0,0,0,0,1,4.0
TOTAL DE ROUBO - OUTROS (1),82,68,99,69,134,94,106,104,73,82,114,98,1123.0
ROUBO DE VEÍCULO,13,19,28,22,13,18,16,14,23,27,17,4,214.0
ROUBO A BANCO,1,0,0,0,0,1,0,1,0,0,0,0,3.0
ROUBO DE CARGA,0,1,7,1,8,4,5,5,2,6,5,0,44.0
FURTO - OUTROS,74,92,72,86,84,83,96,84,58,88,96,96,1009.0
FURTO DE VEÍCULO,22,22,14,16,19,27,25,22,32,27,19,12,257.0
