Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,1,0,1,1,2,1,0,1,2,0,10.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,1,0,1,1,2,1,0,1,2,0,10.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,2,1,0,1,0,1,1,0,0,1,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,1,2,1,0,0,1,4,2,2,2,3,20.0
LESÃO CORPORAL DOLOSA,31,37,36,33,38,38,39,40,28,34,33,37,424.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,24,19,18,18,17,25,28,26,26,17,14,21,253.0
LESÃO CORPORAL CULPOSA - OUTRAS,4,11,3,0,4,2,1,2,2,0,5,2,36.0
LATROCÍNIO,0,0,0,1,0,0,0,0,0,1,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,0,0,1,0,0,2.0
TOTAL DE ESTUPRO (4),1,4,1,5,3,4,2,2,3,3,1,1,30.0
TOTAL DE ROUBO - OUTROS (1),69,75,80,75,67,76,87,131,95,115,99,93,1.062
ROUBO DE VEÍCULO,19,14,15,23,13,21,18,20,24,41,42,55,305.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,6,0,0,1,0,1,0,0,2,2,3,3,18.0
FURTO - OUTROS,113,104,97,102,88,102,127,146,116,182,107,114,1.398
FURTO DE VEÍCULO,32,27,36,27,53,37,40,39,27,50,42,36,446.0
