Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,0,1,1,2,3,1,2,0,1,2,2,17
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,0,1,1,3,3,1,2,0,1,2,2,18
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,0,1,0,0,0,0,0,2
HOMICÍDIO CULPOSO OUTROS,0,1,0,0,0,0,0,0,0,0,0,0,1
TENTATIVA DE HOMICÍDIO,1,0,0,3,2,0,0,0,0,0,2,2,10
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,12,16,19,25,17,27,17,22,19,37,22,43,276
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,11,0,13,2,0,9,7,8,8,4,8,5,75
LESÃO CORPORAL CULPOSA - OUTRAS,0,9,0,3,13,0,0,0,0,1,3,2,31
LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1
TOTAL DE ESTUPRO (4),0,0,0,1,0,1,0,0,0,1,0,0,3
TOTAL DE ROUBO - OUTROS (1),34,35,27,23,37,27,35,24,27,27,29,18,343
ROUBO DE VEÍCULO,4,9,4,8,9,7,3,4,4,4,5,7,68
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,1,0,0,0,0,0,0,0,0,4,0,0,5
FURTO - OUTROS,92,76,59,44,52,39,63,59,56,51,56,57,704
FURTO DE VEÍCULO,6,25,26,17,24,23,18,13,14,14,19,14,213
