Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,3,1,0,0,1,1,0,0,1,1,3,12
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,3,1,0,0,1,1,0,0,1,1,3,12
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,1,0,0,0,0,0,0,0,2
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,2,1,3
TENTATIVA DE HOMICÍDIO,1,0,0,1,1,1,0,1,1,3,1,1,11
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,13,15,14,6,14,12,19,15,27,12,15,17,179
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,12,9,9,11,6,8,9,11,8,7,11,11,112
LESÃO CORPORAL CULPOSA - OUTRAS,0,2,0,0,0,0,0,0,0,0,0,0,2
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,1,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,3,3
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,0,0,0,0,1,1,2
TOTAL DE ROUBO - OUTROS (1),34,30,41,25,35,32,36,36,35,21,43,34,402
ROUBO DE VEÍCULO,7,6,5,1,2,7,7,10,4,6,6,5,66
ROUBO A BANCO,0,1,0,0,0,0,0,0,0,0,0,0,1
ROUBO DE CARGA,1,0,2,1,1,0,3,1,0,0,2,0,11
FURTO - OUTROS,61,39,47,45,24,46,62,68,41,62,36,52,583
FURTO DE VEÍCULO,17,12,15,19,14,22,15,15,25,17,17,12,200
