Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,2,0,1,0,0,0,0,3
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,2,0,1,0,0,0,0,3
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,1,1,0,1,0,1,0,0,5
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,2,0,0,0,0,0,0,0,0,0,1,0,3
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,7,9,8,10,13,6,9,6,8,10,11,6,103
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,11,13,14,12,16,11,7,9,12,12,18,16,151
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,0,1,1,0,0,0,0,0,1,4
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),1,1,1,1,0,0,0,0,0,0,3,0,7
TOTAL DE ROUBO - OUTROS (1),33,37,38,31,33,26,38,26,29,26,37,34,388
ROUBO DE VEÍCULO,2,10,8,10,11,7,5,3,7,4,6,0,73
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,1,1,3,1,2,0,1,3,5,4,4,1,26
FURTO - OUTROS,87,59,89,80,63,85,73,82,80,86,69,80,933
FURTO DE VEÍCULO,12,17,19,15,15,17,12,14,5,5,7,12,150
