Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,2,0,1,1,0,1,1,2,0,1,1,11
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,2,0,1,1,0,1,1,2,0,2,1,13
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,0,0,2,0,0,2,0,5
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,1,0,0,0,0,0,1
TENTATIVA DE HOMICÍDIO,0,1,0,2,1,2,0,1,0,2,1,1,11
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,45,30,25,28,16,21,13,24,17,14,24,16,273
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,10,8,7,10,7,7,5,10,13,4,15,106
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,1,2,0,0,3,0,0,1,0,8
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,0,0,0,1,1,0,0,0,1,0,0,3
TOTAL DE ROUBO - OUTROS (1),15,25,35,36,32,29,30,31,35,34,28,29,359
ROUBO DE VEÍCULO,7,2,3,6,12,5,5,1,6,1,4,5,57
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,2,2,2,1,2,1,1,2,0,0,1,14
FURTO - OUTROS,60,52,55,34,52,52,59,60,55,51,50,70,650
FURTO DE VEÍCULO,5,23,14,14,12,12,9,13,10,6,11,12,141
