Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,1,3,2,4,0,0,4,3,3,2,1,27.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,1,3,2,4,0,0,5,3,4,2,1,29.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,4,1,0,1,1,0,0,1,0,1,10.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,1,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,2,3,1,1,0,4,0,0,1,1,1,15.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,27,23,45,34,22,33,27,24,36,27,29,34,361.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,17,30,28,26,40,29,29,29,34,34,32,21,349.0
LESÃO CORPORAL CULPOSA - OUTRAS,3,0,2,2,1,1,4,1,1,3,1,0,19.0
LATROCÍNIO,0,0,0,0,1,0,0,0,0,1,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,0,0,1,0,0,2.0
TOTAL DE ESTUPRO (4),2,0,0,1,0,2,0,2,0,0,1,0,8.0
TOTAL DE ROUBO - OUTROS (1),77,85,82,101,94,91,88,96,71,81,72,74,1.012
ROUBO DE VEÍCULO,23,32,25,21,18,8,21,16,19,25,27,22,257.0
ROUBO A BANCO,0,0,0,0,1,1,0,1,0,0,0,0,3.0
ROUBO DE CARGA,0,0,1,0,0,0,0,1,0,1,3,0,6.0
FURTO - OUTROS,104,108,111,115,116,109,118,110,119,114,136,126,1.386
FURTO DE VEÍCULO,41,60,57,46,69,48,64,62,75,60,59,40,681.0
