Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,4,1,3,3,1,1,3,1,1,19.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,4,1,3,3,1,1,3,1,1,19.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,1,0,0,0,0,0,0,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,3,1,1,2,1,1,2,2,2,3,19.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,18,24,28,15,30,21,26,28,31,36,19,29,305.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,25,24,14,27,18,21,26,28,26,28,31,23,291.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,2,0,0,2,0,2,3,3,1,0,0,15.0
LATROCÍNIO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,1,0,1,0,3,1,0,0,0,3,0,9.0
TOTAL DE ROUBO - OUTROS (1),54,88,55,59,64,55,64,58,72,61,68,80,778.0
ROUBO DE VEÍCULO,22,18,19,26,31,14,16,14,13,14,23,17,227.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,0,0,0,0,0,0,0,0,0,3,0,4.0
FURTO - OUTROS,115,111,121,97,82,82,86,78,70,94,116,108,1160.0
FURTO DE VEÍCULO,73,52,52,39,56,47,66,65,41,58,58,32,639.0
