Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,1,1,0,0,0,1,1,2,0,1,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,1,1,0,0,0,1,1,2,0,1,8.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,2,0,1,0,0,0,0,1,1,1,7.0
LESÃO CORPORAL DOLOSA,23,44,49,34,41,32,20,40,40,31,42,68,464.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,21,33,42,39,26,26,20,29,31,27,31,31,356.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,2,1,1,1,1,1,2,0,3,0,3,15.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,6,2,2,2,3,2,2,2,2,4,1,29.0
TOTAL DE ROUBO - OUTROS (1),69,42,71,54,63,54,55,67,45,40,52,55,667.0
ROUBO DE VEÍCULO,16,16,27,26,25,23,16,24,14,19,25,41,272.0
ROUBO A BANCO,0,0,2,0,0,0,0,0,0,0,0,0,2.0
ROUBO DE CARGA,2,0,1,1,0,1,0,1,0,0,2,0,8.0
FURTO - OUTROS,121,153,132,165,126,146,127,135,125,107,132,150,1.619
FURTO DE VEÍCULO,51,58,86,65,44,49,71,63,31,28,33,25,604.0
