Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,2,0,0,0,0,2,1,0,1,0,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,3,0,0,0,0,2,1,0,1,0,7.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,1,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,1,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,2,0,0,1,2,1,0,7.0
HOMICÍDIO CULPOSO OUTROS,0,2,0,0,0,0,0,0,0,0,0,0,2.0
TENTATIVA DE HOMICÍDIO,0,0,0,1,0,0,1,0,0,1,1,0,4.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,42,32,46,46,38,46,26,34,44,41,38,40,473.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,20,31,16,30,22,35,31,39,30,27,25,26,332.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,1,3,0,0,3,2,2,2,3,1,2,21.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,1,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,1,0,0,1.0
TOTAL DE ESTUPRO (4),3,0,2,0,0,0,3,1,3,3,3,3,21.0
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,0,2,0,1,2,5.0
TOTAL DE ROUBO - OUTROS (1),97,83,93,106,95,74,113,119,124,82,95,94,1.175
ROUBO DE VEÍCULO,47,42,31,19,29,19,24,26,22,33,25,52,369.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,3,1,2,0,4,2,0,1,1,1,0,16.0
FURTO - OUTROS,106,139,138,120,130,105,139,105,123,143,131,115,1.494
FURTO DE VEÍCULO,63,63,52,58,44,56,49,54,37,52,58,38,624.0
