Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,0,0,0,0,1,1,1,0,3,3,11.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,0,0,0,0,1,1,1,0,3,4,12.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO OUTROS,0,0,1,1,0,0,0,0,0,0,0,0,2.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,1,0,0,1,0,3,2,7.0
LESÃO CORPORAL DOLOSA,24,37,25,28,45,60,32,41,65,49,30,44,480.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,30,19,37,31,34,28,9,33,21,29,23,33,327.0
LESÃO CORPORAL CULPOSA - OUTRAS,8,2,10,0,1,2,0,0,4,0,0,0,27.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,2,2,2,1,4,1,3,2,1,2,2,22.0
TOTAL DE ROUBO - OUTROS (1),48,47,57,49,48,59,38,49,54,50,55,44,598.0
ROUBO DE VEÍCULO,18,20,20,9,7,15,13,20,15,23,21,29,210.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,0,0,1,0,1,1,1,0,0,0,0,5.0
FURTO - OUTROS,150,156,161,145,151,144,114,125,145,128,132,88,1.639
FURTO DE VEÍCULO,48,55,52,46,53,47,72,65,60,69,56,40,663.0
