Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,2,0,2,0,0,0,0,3,0,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,2,0,2,0,0,0,0,4,0,9.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,1,0,2,0,0,1,1,0,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,1,1.0
LESÃO CORPORAL DOLOSA,28,30,36,47,27,25,30,31,43,40,35,35,407.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,18,17,18,9,24,19,16,14,22,22,17,12,208.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,2,1,1,0,0,3,1,1,1,2,13.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,3,4,3,0,3,1,1,2,1,5,1,25.0
ESTUPRO,1,1,1,0,0,1,1,0,0,0,0,0,5.0
ESTUPRO DE VULNERÁVEL,0,2,3,3,0,2,0,1,2,1,5,1,20.0
TOTAL DE ROUBO - OUTROS (1),64,64,57,52,41,39,49,45,43,59,51,67,631.0
ROUBO - OUTROS,64,62,56,49,40,38,49,45,43,59,47,66,618.0
ROUBO DE VEÍCULO,6,11,10,8,7,8,5,4,5,10,10,7,91.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,2,1,3,1,1,0,0,0,0,4,1,13.0
FURTO - OUTROS,125,92,143,133,141,154,127,154,128,143,145,129,1.614
FURTO DE VEÍCULO,38,29,39,26,35,32,26,19,29,37,24,25,359.0
