Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,2,1,0,1,6,3,1,0,0,2,1,18.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,2,1,0,1,6,3,1,0,0,2,1,18.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,0,8,1,1,4,1,2,1,0,1,21.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,6,5,0,3,2,1,1,2,2,0,0,25.0
LESÃO CORPORAL DOLOSA,35,39,52,34,34,38,56,55,43,45,54,51,536.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,39,39,37,36,41,25,30,45,38,34,24,36,424.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,0,0,1,0,0,0,0,0,2.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2,0,1,3,0,1,0,1,4,2,1,0,15.0
TOTAL DE ROUBO - OUTROS (1),171,138,144,122,152,132,167,180,167,147,148,198,1.866
ROUBO DE VEÍCULO,120,98,102,95,108,92,105,110,111,107,100,100,1.248
ROUBO A BANCO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
ROUBO DE CARGA,30,8,4,11,11,9,7,5,8,5,7,7,112.0
FURTO - OUTROS,195,182,183,137,163,167,202,198,169,146,179,187,2.108
FURTO DE VEÍCULO,55,42,41,44,43,52,78,57,68,66,51,48,645.0
