Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,1,1,3,1,0,2,0,2,0,0,11.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,1,2,3,1,0,2,0,2,0,0,12.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,2,1,2,3,1,1,0,1,12.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,2,1,0,1,1,1,3,0,0,0,0,9.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,41,34,31,41,46,46,39,45,46,45,46,40,500.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,12,14,18,11,15,9,18,16,18,19,18,16,184.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,0,2,2,2,1,2,0,1,11.0
LATROCÍNIO,0,1,0,0,0,0,0,0,1,0,1,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,1,0,0,0,0,0,0,1,0,1,0,3.0
TOTAL DE ESTUPRO (4),2,6,7,5,3,9,6,8,4,5,4,5,64.0
ESTUPRO,0,1,1,0,1,1,1,3,0,1,0,0,9.0
ESTUPRO DE VULNERÁVEL,2,5,6,5,2,8,5,5,4,4,4,5,55.0
TOTAL DE ROUBO - OUTROS (1),259,216,278,269,253,259,199,238,235,269,245,221,2941.0
ROUBO - OUTROS,238,211,262,257,232,244,196,229,225,254,243,214,2805.0
ROUBO DE VEÍCULO,58,50,64,45,55,42,43,56,50,62,50,57,632.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,21,5,16,12,21,15,3,9,10,15,2,7,136.0
FURTO - OUTROS,212,184,249,234,266,271,233,245,190,218,205,195,2702.0
FURTO DE VEÍCULO,70,69,65,54,66,64,67,61,62,64,69,72,783.0
