Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,2,0,1,0,0,0,0,0,0,0,0,4.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,2,0,1,0,0,0,0,0,0,0,0,4.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,0,0,2,0,1,1,0,0,0,2,7.0
LESÃO CORPORAL DOLOSA,27,26,24,22,18,21,24,32,31,26,34,21,306.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,19,16,15,15,22,19,17,24,17,9,13,11,197.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,1,0,0,1,0,0,0,0,0,0,0,4.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,0,1.0
TOTAL DE ESTUPRO (4),1,1,1,0,0,1,3,2,0,1,1,0,11.0
ESTUPRO,...,...,...,...,...,...,...,...,...,...,...,...,1.0
TOTAL DE ROUBO - OUTROS (1),92,80,106,96,74,68,84,71,94,82,98,89,1.034
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,96.0
ROUBO DE VEÍCULO,41,34,23,17,20,38,39,34,34,31,32,17,360.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,1,1,0,2,0,0,2,1,0,2,1,12.0
FURTO - OUTROS,146,151,186,189,167,142,178,132,153,134,148,152,1.878
FURTO DE VEÍCULO,82,50,73,80,73,65,88,78,63,64,92,46,854.0
