Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,0,0,0,0,0,1,0,0,0,2.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,0,0,0,0,0,1,0,0,0,2.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,1,0,0,1,0,0,0,0,0,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,1,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,1,1,0,0,0,0,0,1,0,0,0,4.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,1,0,0,0,0,0,0,0,0,0,0,1.0
LESÃO CORPORAL DOLOSA,24,20,34,18,29,13,21,24,21,13,18,25,260.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,14,16,9,8,10,12,8,12,13,11,11,134.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,1,4,0,0,1,1,1,1,9.0
LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
TOTAL DE ESTUPRO (4),1,3,1,2,0,0,1,1,2,3,2,1,17.0
ESTUPRO,0,2,0,1,0,0,0,0,1,1,0,0,5.0
ESTUPRO DE VULNERÁVEL,1,1,1,1,0,0,1,1,1,2,2,1,12.0
TOTAL DE ROUBO - OUTROS (1),70,70,64,75,72,73,54,66,53,73,58,60,788.0
ROUBO - OUTROS,67,67,62,72,72,72,53,63,52,73,57,60,770.0
ROUBO DE VEÍCULO,21,22,8,24,11,10,6,7,8,5,10,5,137.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,3,3,2,3,0,1,1,3,1,0,1,0,18.0
FURTO - OUTROS,134,117,129,141,138,150,162,148,144,143,144,147,1.697
FURTO DE VEÍCULO,78,82,74,70,55,53,70,60,70,69,64,35,780.0
