Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,0,1,0,0,0,0,1,0,0,3.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,0,1,0,0,0,0,1,0,0,3.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,2,1,0,0,0,0,0,0,0,3.0
TENTATIVA DE HOMICÍDIO,0,1,0,1,0,0,0,1,1,0,0,1,5.0
LESÃO CORPORAL DOLOSA,28,25,26,18,24,26,30,20,19,29,31,29,305.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,17,22,20,25,26,27,13,20,18,18,20,11,237.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,0,2,1,2,2,2,0,0,1,1,0,13.0
LATROCÍNIO,0,0,0,1,0,0,0,0,0,1,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,0,0,1,0,0,2.0
TOTAL DE ESTUPRO (4),1,1,2,1,0,2,1,1,1,1,0,2,13.0
TOTAL DE ROUBO - OUTROS (1),104,143,129,130,138,97,81,84,113,109,86,97,1311.0
ROUBO DE VEÍCULO,50,44,50,55,39,45,47,35,45,46,31,24,511.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,1,0,1,0,1,2,0,2,1,1,0,9.0
FURTO - OUTROS,179,161,189,187,200,178,176,176,180,197,139,133,2095.0
FURTO DE VEÍCULO,60,72,66,79,82,58,55,59,67,79,70,42,789.0
