Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,2,0,0,0,1,0,1,0,0,0,1,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,2,0,0,0,1,0,1,0,0,0,1,6.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,0,1,0,1,0,1,0,0,2,0,6.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,33,29,48,37,35,25,28,37,39,37,31,38,417.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,12,10,14,12,11,11,15,14,12,10,10,140.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,3,1,1,1,2,1,0,0,1,0,11.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2,4,5,2,2,0,0,7,4,5,6,1,38.0
ESTUPRO,0,2,1,1,0,0,0,2,0,3,1,0,10.0
ESTUPRO DE VULNERÁVEL,2,2,4,1,2,0,0,5,4,2,5,1,28.0
TOTAL DE ROUBO - OUTROS (1),69,83,70,83,83,66,61,86,66,62,54,65,848.0
ROUBO - OUTROS,69,83,69,82,83,64,61,86,66,62,54,65,844.0
ROUBO DE VEÍCULO,0,3,4,4,5,2,3,2,0,3,1,1,28.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,1,1,0,2,0,0,0,0,0,0,4.0
FURTO - OUTROS,246,242,248,256,218,214,218,262,272,225,232,181,2814.0
FURTO DE VEÍCULO,80,62,62,79,70,68,72,58,59,55,56,32,753.0
