Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,0,2,1,1,0,1,0,0,0,1,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,0,2,1,1,0,1,0,0,0,1,8.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,1,2,0,2,1,0,1,1,1,1,11.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,2,0,0,0,0,2.0
TENTATIVA DE HOMICÍDIO,0,1,2,1,3,1,0,0,2,0,1,1,12.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,30,32,36,34,36,37,40,39,40,31,34,50,439.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,26,37,28,38,32,22,31,40,26,44,32,50,406.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,1,3,0,0,2,0,3,1,0,5,0,17.0
LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),1,0,0,1,1,1,3,1,0,1,2,1,12.0
TOTAL DE ROUBO - OUTROS (1),180,170,177,172,123,125,149,157,155,137,107,116,1.768
ROUBO DE VEÍCULO,44,44,50,59,51,41,53,70,70,56,48,46,632.0
ROUBO A BANCO,1,0,0,1,1,0,0,0,0,0,0,0,3.0
ROUBO DE CARGA,5,2,4,2,7,2,4,6,6,1,4,2,45.0
FURTO - OUTROS,117,155,178,166,145,156,181,153,155,184,143,177,1.91
FURTO DE VEÍCULO,53,94,116,83,87,83,85,80,76,78,87,56,978.0
