Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),3,6,1,1,4,8,1,2,2,4,2,2,36.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,6,1,1,4,8,1,2,2,4,2,2,36.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,1,0,2,1,2,0,1,2,1,2,1,15.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,5,9,0,2,3,2,5,3,5,2,2,1,39.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,44,43,44,28,25,32,28,14,25,44,44,43,414.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,17,35,41,26,26,19,31,23,29,28,39,30,344.0
LESÃO CORPORAL CULPOSA - OUTRAS,4,0,3,2,0,0,0,0,2,0,0,0,11.0
LATROCÍNIO,1,0,0,1,0,0,0,1,0,0,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,1,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),1,3,1,4,1,1,0,2,6,3,0,0,22.0
TOTAL DE ROUBO - OUTROS (1),133,110,164,159,163,123,110,159,129,104,129,137,1.62
ROUBO DE VEÍCULO,84,59,68,57,75,46,44,63,61,79,85,70,791.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,1,0,1,0,2.0
ROUBO DE CARGA,3,6,7,3,8,3,4,6,3,3,4,0,50.0
FURTO - OUTROS,159,123,143,170,154,129,129,166,135,136,150,139,1.733
FURTO DE VEÍCULO,86,86,101,82,95,102,99,123,130,106,109,100,1.219
