Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,3,1,0,0,0,0,0,0,1,1,1,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,3,1,0,0,0,0,0,0,1,1,2,9.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,1,0,1,0,0,0,0,0,1,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,2,3,1,0,0,1,0,0,0,7.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,39,45,45,47,63,31,30,47,41,43,41,39,511.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,22,13,2,16,17,17,27,20,9,23,20,18,204.0
LESÃO CORPORAL CULPOSA - OUTRAS,3,0,2,3,0,1,0,2,2,3,1,2,19.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,0,2,0,3,4,3,4,1,3,5,2,28.0
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,0,1,1,2,2,6.0
TOTAL DE ROUBO - OUTROS (1),173,164,196,164,163,178,153,123,129,149,153,113,1858.0
ROUBO DE VEÍCULO,44,45,46,35,40,45,21,23,49,43,35,24,450.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,4,2,6,5,2,2,4,2,4,1,5,4,41.0
FURTO - OUTROS,162,181,191,175,204,183,188,179,163,179,152,160,2117.0
FURTO DE VEÍCULO,78,88,80,85,78,66,54,76,104,66,96,47,918.0
