Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,0,0,1,0,0,2,1,2,1,2,11.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,0,0,1,0,0,2,1,3,1,2,12.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,2,0,0,0,2,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,2,1,0,1,0,2,2,1,0,3,13.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,25,29,20,20,15,22,20,17,21,26,29,23,267.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,14,11,24,8,7,13,10,11,13,12,12,145.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,1,0,1,2,4,0,2,10.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,1,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,1,0,0,1.0
TOTAL DE ESTUPRO (4),7,2,0,4,1,1,2,4,1,2,5,3,32.0
ESTUPRO,3,0,0,1,1,0,0,1,0,0,1,1,8.0
ESTUPRO DE VULNERÁVEL,4,2,0,3,0,1,2,3,1,2,4,2,24.0
TOTAL DE ROUBO - OUTROS (1),133,166,169,164,183,188,169,121,117,141,114,123,1.788
ROUBO - OUTROS,128,163,164,156,174,187,165,118,113,137,107,113,1.725
ROUBO DE VEÍCULO,72,48,63,59,57,57,38,36,43,61,66,52,652.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,5,3,5,8,9,1,4,3,4,4,7,10,63.0
FURTO - OUTROS,82,69,93,79,85,89,128,96,90,82,60,73,1.026
FURTO DE VEÍCULO,63,64,51,56,66,69,81,58,34,79,59,50,730.0
