Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,1,0,1,1,0,0,0,0,2,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,1,0,2,1,0,0,0,0,2,7.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,1,1,0,0,0,0,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,0,1,3,1,0,1,1,0,3,3,1,16.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,25,18,19,24,26,13,18,23,23,17,23,10,239.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,17,18,19,25,20,20,27,17,18,14,14,12,221.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,2,0,0,1,0,0,1,0,0,2,0,6.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,4,3,2,2,1,0,2,2,3,2,1,23.0
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,0,2,0,2,1,5.0
TOTAL DE ROUBO - OUTROS (1),162,166,265,185,155,156,191,194,207,178,203,157,2.219
ROUBO DE VEÍCULO,72,72,83,100,82,93,83,94,123,126,91,94,1.113
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,0,11,9,8,9,16,7,5,9,10,6,92.0
FURTO - OUTROS,78,84,86,83,66,64,72,89,67,73,76,60,898.0
FURTO DE VEÍCULO,47,43,47,43,54,51,54,56,54,59,67,28,603.0
