Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,1,0,0,0,1,0,2,0,0,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,1,0,0,0,1,0,2,0,0,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,3,0,1,0,0,0,1,0,1,0,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,2,1,1,2,1,3,1,0,0,0,12.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,1,0,0,1.0
LESÃO CORPORAL DOLOSA,15,30,29,26,28,22,27,21,24,33,25,27,307.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,15,12,9,16,15,10,11,19,5,10,14,145.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,2,1,0,0,2,0,0,0,0,0,0,5.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),4,0,3,6,1,1,1,1,3,5,1,1,27.0
ESTUPRO,1,0,1,1,0,0,0,0,0,3,0,0,6.0
ESTUPRO DE VULNERÁVEL,3,0,2,5,1,1,1,1,3,2,1,1,21.0
TOTAL DE ROUBO - OUTROS (1),89,86,122,127,118,126,119,114,122,105,122,144,1394.0
ROUBO - OUTROS,83,83,118,126,115,125,118,112,120,105,117,138,1360.0
ROUBO DE VEÍCULO,19,27,22,32,25,18,22,24,21,22,25,24,281.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,6,3,4,1,3,1,1,2,2,0,5,6,34.0
FURTO - OUTROS,70,61,85,73,73,100,68,85,54,82,71,75,897.0
FURTO DE VEÍCULO,55,39,57,42,55,51,54,76,61,57,70,58,675.0
