Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,0,0,1,4,2,1,2,3,1,3,5,24
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,0,0,2,4,2,1,2,3,1,3,5,25
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,1,2,2,0,2,1,2,0,11
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,2,4,3,1,1,5,4,0,1,0,5,3,29
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,79,30,31,28,14,21,25,23,21,36,45,30,383
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,8,12,13,9,9,12,7,8,17,15,15,138
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,1,0,1,0,2,1,1,0,0,7
LATROCÍNIO,1,0,0,0,0,0,0,0,1,0,2,0,4
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,0,1,0,2,0,4
TOTAL DE ESTUPRO (4),4,1,2,1,1,2,2,1,0,3,4,4,25
TOTAL DE ROUBO - OUTROS (1),58,71,75,69,83,60,64,72,63,105,76,91,887
ROUBO DE VEÍCULO,17,5,17,14,17,13,10,18,14,13,18,24,180
ROUBO A BANCO,0,0,0,0,0,0,2,0,0,0,1,0,3
ROUBO DE CARGA,3,6,4,1,5,4,3,3,5,9,10,11,64
FURTO - OUTROS,50,61,59,63,66,80,59,69,54,96,63,44,764
FURTO DE VEÍCULO,23,18,22,18,11,23,14,21,15,15,17,14,211
